,BusID,BusNumber,DatagramDate,DatagramTime,DistanceTraveled,DBF,TBF,EventCount,ECPF,StopCount,SCPF,Concessionare
1831,1024,21049,2018-12-18,13:55:26,45332432,5270028,840,6,1,250,45,2
1832,1024,21049,2019-01-18,15:02:00,50424992,5092560,745,7,1,273,23,2
1833,1024,21049,2019-05-30,22:05:27,76298930,25873938,3175,7,0,477,204,2
1834,1052,21051,2018-07-11,16:17:01,11827370,11827370,1024,1,1,76,76,2
1835,1052,21051,2018-07-13,11:45:32,12318193,490823,43,2,1,81,5,2
1836,1052,21051,2018-08-02,15:51:08,18140759,5822566,484,4,2,119,38,2
1837,1052,21051,2018-08-06,13:43:55,19370680,1229921,93,5,1,126,7,2
1838,1052,21051,2018-08-11,14:35:04,21362376,1991696,120,6,1,139,13,2
1839,1052,21051,2018-08-12,13:57:59,21580083,217707,23,8,2,141,2,2
1840,1052,21051,2018-08-15,16:17:00,22580468,1000385,74,10,2,147,6,2
1841,1052,21051,2018-08-17,16:21:30,23324269,743801,48,11,1,155,8,2
1842,1052,21051,2018-08-21,09:27:17,23886254,561985,89,14,3,159,4,2
1843,1052,21051,2018-08-28,10:09:55,25849230,1962976,168,15,1,169,10,2
1844,1052,21051,2018-09-01,14:48:36,27386848,1537618,100,16,1,179,10,2
1845,1052,21051,2018-09-10,12:44:20,29612651,2225803,213,19,3,185,6,2
1846,1052,21051,2019-01-19,11:59:45,66750780,37138129,3143,20,1,418,233,2
1847,1052,21051,2019-02-28,10:54:18,74907645,8156865,958,22,2,493,75,2
1848,1052,21051,2019-05-28,10:15:22,97982279,23074634,2135,25,3,644,151,2
1849,1052,21051,2019-05-30,23:15:16,99110567,1128288,60,26,1,651,7,2
1850,1053,21052,2018-06-12,08:05:57,3506627,3506627,320,1,1,16,16,2
1851,1053,21052,2018-09-29,12:27:38,29433080,25926453,2620,2,1,131,115,2
1852,1053,21052,2019-04-02,09:12:11,68447601,39014521,4436,3,1,329,198,2
1853,1053,21052,2019-04-12,14:09:25,71927058,3479457,244,7,4,354,25,2
1854,1053,21052,2019-05-28,19:52:41,83334657,11407599,1109,8,1,405,51,2
1855,1053,21052,2019-05-30,19:30:35,84032865,698208,47,8,0,415,10,2
1856,1054,21053,2018-07-11,18:21:09,16759672,16759672,1026,1,1,58,58,2
1857,1054,21053,2018-08-13,07:43:59,22324128,5564456,781,4,3,117,59,2
1858,1054,21053,2019-04-02,14:28:12,66267021,43942893,5574,6,2,509,392,2
1859,1054,21053,2019-04-16,15:00:11,68854584,2587563,336,9,3,546,37,2
1860,1054,21053,2019-04-22,14:25:03,69265564,410980,143,10,1,553,7,2
1861,1054,21053,2019-05-06,08:47:26,71076869,1811305,330,16,6,587,34,2
1862,1054,21053,2019-05-11,13:26:05,72210883,1134014,124,17,1,601,14,2
1863,1054,21053,2019-05-30,19:50:06,76333394,4122511,462,21,4,640,39,2
1864,1057,21056,2018-08-31,19:20:19,34627637,34627637,2251,1,1,189,189,2
1865,1057,21056,2018-09-06,08:55:41,36133038,1505401,133,2,1,202,13,2
1866,1057,21056,2018-11-20,19:39:18,55882090,19749052,1810,3,1,328,126,2
1867,1057,21056,2018-11-21,16:52:47,56053740,171650,21,4,1,332,4,2
1868,1057,21056,2019-03-14,07:43:01,88207517,32153777,2702,5,1,568,236,2
1869,1057,21056,2019-03-21,16:01:48,90889555,2682038,176,6,1,595,27,2
1870,1057,21056,2019-05-30,22:02:12,109939640,19050085,1686,9,3,741,146,2
1871,1058,21057,2018-07-04,14:54:18,228014,228014,854,1,1,5,5,2
1872,1058,21057,2018-07-05,16:39:47,354654,126640,25,2,1,9,4,2
1873,1058,21057,2018-08-30,06:24:44,9618282,9263628,1333,4,2,115,106,2
1874,1058,21057,2018-09-28,07:42:45,15441338,5823056,697,21,17,194,79,2
1875,1058,21057,2019-01-21,10:09:48,40390016,24948678,2762,22,1,375,181,2
1876,1058,21057,2019-02-12,09:07:13,45938200,5548184,526,23,1,411,36,2
1877,1058,21057,2019-02-28,15:59:14,49913101,3974901,390,24,1,434,23,2
1878,1058,21057,2019-03-18,07:07:56,66096815,16183714,423,25,1,464,30,2
1879,1058,21057,2019-04-08,13:56:35,70487617,4390802,510,27,2,498,34,2
1880,1058,21057,2019-05-30,22:39:44,79979260,9491643,1256,29,2,524,26,2
1881,1060,21059,2018-08-15,14:36:02,17796214,17796214,1862,1,1,111,111,2
1882,1060,21059,2018-09-05,17:21:45,21029804,3233590,506,2,1,123,12,2
1883,1060,21059,2018-09-11,17:33:00,22734947,1705143,144,3,1,132,9,2
1884,1060,21059,2018-10-26,16:53:33,35039838,12304891,1079,5,2,196,64,2
1885,1060,21059,2019-02-28,13:56:50,65185773,30145935,2997,6,1,403,207,2
1886,1060,21059,2019-04-12,09:18:55,74220645,9034872,1027,7,1,462,59,2
1887,1060,21059,2019-04-17,20:03:41,75197176,976531,130,8,1,479,17,2
1888,1060,21059,2019-04-22,16:40:13,75384567,187391,116,9,1,484,5,2
1889,1060,21059,2019-05-30,18:36:14,85407553,10022986,913,11,2,579,95,2
1890,1060,21059,2019-05-30,21:41:51,85417229,9676,3,11,0,580,1,2
1891,1061,21060,2018-06-26,16:34:01,6224494,6224494,664,1,1,49,49,2
1892,1061,21060,2018-07-05,16:43:45,8061884,1837390,216,4,3,65,16,2
1893,1061,21060,2018-07-09,07:45:32,8278314,216430,87,5,1,68,3,2
1894,1061,21060,2018-10-20,11:10:12,30257553,21979239,2475,6,1,252,184,2
1895,1061,21060,2018-10-22,13:00:42,30380007,122454,49,8,2,256,4,2
1896,1061,21060,2019-05-30,21:12:37,74184328,43804321,5288,11,3,639,383,2
1897,1117,11059,2018-10-25,15:17:47,7014865,7014865,3567,1,1,37,37,1
1898,1117,11059,2019-01-22,14:25:42,22716569,15701704,2135,2,1,148,111,1
1899,1117,11059,2019-01-23,14:32:44,23046202,329633,24,5,3,154,6,1
1900,1117,11059,2019-02-13,12:15:10,28767313,5721111,501,6,1,187,33,1
1901,1117,11059,2019-04-01,11:26:55,42167457,13400144,1127,8,2,251,64,1
1902,1117,11059,2019-04-02,14:35:33,42527597,360140,27,9,1,253,2,1
1903,1117,11059,2019-04-18,11:15:16,46756180,4228583,380,11,2,274,21,1
1904,1117,11059,2019-04-29,19:10:32,50009726,3253546,271,17,6,293,19,1
1905,1117,11059,2019-05-30,22:34:47,57871597,7861871,747,19,2,332,39,1
1906,1118,11060,2018-07-06,10:38:26,9184261,9184261,898,1,1,47,47,1
1907,1118,11060,2018-08-19,12:38:39,20736837,11552576,1058,4,3,115,68,1
1908,1118,11060,2018-09-02,11:14:35,24509082,3772245,334,5,1,144,29,1
1909,1118,11060,2018-10-02,14:27:14,31084458,6575376,723,7,2,194,50,1
1910,1118,11060,2019-01-31,11:57:04,57959566,26875108,2901,8,1,347,153,1
1911,1118,11060,2019-03-18,11:14:15,65542016,7582450,1103,9,1,373,26,1
1912,1118,11060,2019-05-06,17:00:39,76020612,10478596,1181,10,1,439,66,1
1913,1118,11060,2019-05-30,23:59:38,81383926,5363314,582,11,1,470,31,1
1914,1119,11061,2018-06-14,20:02:11,4284922,4284922,380,1,1,20,20,1
1915,1119,11061,2018-09-11,07:33:01,29251090,24966168,2123,3,2,172,152,1
1916,1119,11061,2018-11-17,14:10:14,44229553,14978463,1614,5,2,266,94,1
1917,1119,11061,2018-12-08,15:24:47,48443703,4214150,505,7,2,293,27,1
1918,1119,11061,2019-01-15,14:01:22,58019815,9576112,910,13,6,377,84,1
1919,1119,11061,2019-01-16,12:54:41,58321189,301374,22,17,4,379,2,1
1920,1119,11061,2019-01-17,15:57:02,58543210,222021,27,19,2,383,4,1
1921,1119,11061,2019-01-18,10:25:04,58797739,254529,18,21,2,386,3,1
1922,1119,11061,2019-02-11,11:13:48,65612988,6815249,576,22,1,410,24,1
1923,1119,11061,2019-02-20,13:37:11,67800025,2187037,218,24,2,420,10,1
1924,1119,11061,2019-03-21,16:14:21,74449215,6649190,698,26,2,479,59,1
1925,1119,11061,2019-03-26,10:08:24,75034331,585116,113,28,2,490,11,1
1926,1119,11061,2019-05-30,23:58:57,91053445,16019114,1573,29,1,589,99,1
1927,1120,11062,2018-11-13,15:18:50,36007724,36007724,4023,2,2,235,235,1
1928,1120,11062,2018-12-23,11:26:43,46762805,10755081,956,3,1,312,77,1
1929,1120,11062,2019-02-04,07:41:57,57421636,10658831,1028,4,1,374,62,1
1930,1120,11062,2019-02-13,13:46:53,59616910,2195274,222,6,2,386,12,1
1931,1120,11062,2019-02-22,16:43:38,62074594,2457684,218,8,2,402,16,1
1932,1120,11062,2019-04-23,08:40:25,75797384,13722790,1431,9,1,495,93,1
1933,1120,11062,2019-05-30,23:58:12,84518446,8721062,903,10,1,539,44,1
1934,1122,11064,2018-08-27,16:44:24,18300869,18300869,2152,1,1,106,106,1
1935,1122,11064,2018-11-11,16:56:54,35375806,17074937,1824,2,1,212,106,1
1936,1122,11064,2018-12-19,13:33:18,44683666,9307860,908,3,1,250,38,1
1937,1122,11064,2019-03-29,07:43:08,69063062,24379396,2394,5,2,358,108,1
1938,1122,11064,2019-05-30,23:04:41,82966282,13903220,1503,10,5,437,79,1
1939,1123,11065,2018-08-03,08:35:41,751156,751156,1568,1,1,4,4,1
1940,1123,11065,2018-08-09,07:50:49,1990081,1238925,143,2,1,11,7,1
1941,1123,11065,2018-08-11,09:09:20,2533136,543055,49,3,1,16,5,1
1942,1123,11065,2018-10-16,19:09:55,18029890,15496754,1594,4,1,108,92,1
1943,1123,11065,2018-10-31,14:22:22,22287615,4257725,355,5,1,131,23,1
1944,1123,11065,2018-11-27,08:12:09,26330914,4043299,641,7,2,155,24,1
1945,1123,11065,2019-04-30,14:21:56,62589834,36258920,3702,8,1,353,198,1
1946,1123,11065,2019-05-03,13:37:32,63196361,606527,71,12,4,357,4,1
1947,1123,11065,2019-05-30,23:59:28,70493681,7297320,658,12,0,391,34,1
1948,1128,11066,2018-06-07,13:35:18,1822997,1822997,205,1,1,12,12,1
1949,1128,11066,2018-08-27,06:34:03,21710851,19887854,1936,5,4,119,107,1
1950,1128,11066,2018-09-03,11:55:36,23699090,1988239,173,7,2,128,9,1
1951,1128,11066,2018-09-06,18:28:47,24700590,1001500,78,8,1,142,14,1
1952,1128,11066,2018-10-04,05:41:05,31039668,6339078,659,9,1,194,52,1
1953,1128,11066,2018-11-13,12:10:52,40762660,9722992,966,11,2,249,55,1
1954,1128,11066,2018-11-18,10:26:10,42070591,1307931,118,13,2,256,7,1
1955,1128,11066,2018-11-21,18:32:21,42956324,885733,80,14,1,262,6,1
1956,1128,11066,2019-04-13,17:07:51,61826388,18870064,3430,16,2,362,100,1
1957,1128,11066,2019-05-20,13:58:09,70357650,8531262,884,17,1,409,47,1
1958,1128,11066,2019-05-30,23:59:38,73113493,2755843,250,17,0,421,12,1
1959,1223,11067,2018-11-03,13:59:10,35100388,35100388,3781,1,1,202,202,1
1960,1223,11067,2018-12-06,12:39:47,40524451,5424063,790,3,2,238,36,1
1961,1223,11067,2018-12-12,14:55:55,41958565,1434114,146,8,5,251,13,1
1962,1223,11067,2019-02-23,12:44:38,60277632,18319067,1749,13,5,345,94,1
1963,1223,11067,2019-05-30,23:01:26,84355677,24078045,2314,14,1,485,140,1
1964,1224,11068,2018-10-10,16:10:58,26785746,26785746,3208,1,1,91,91,1
1965,1224,11068,2018-10-25,13:25:07,29488878,2703132,357,2,1,109,18,1
1966,1224,11068,2018-11-28,13:38:05,37890531,8401653,816,4,2,173,64,1
1967,1224,11068,2018-12-06,16:19:17,40416071,2525540,194,6,2,191,18,1
1968,1224,11068,2019-02-06,15:37:42,55456860,15040789,1487,9,3,279,88,1
1969,1224,11068,2019-02-07,04:37:21,55488411,31551,12,14,5,283,4,1
1970,1224,11068,2019-03-09,12:58:58,62468529,6980118,728,15,1,305,22,1
1971,1224,11068,2019-04-23,06:46:51,73062795,10594266,1073,24,9,370,65,1
1972,1224,11068,2019-05-30,23:59:36,83379566,10316771,905,25,1,418,48,1
